bayc_id,bakc_id,mayc_m1_id,mayc_m2_id,mayc_m3_id,all_mayc_ids,notes,source_confidence
5292,,20584,20585,,"20584,20585",NO_BAKC,confirmed
5293,5293,20586,,,20586,,confirmed
5294,,,,,,NO_MAYC; NO_BAKC,confirmed
5295,5295,20590,,,20590,,confirmed
5296,5296,20592,,,20592,,confirmed
5297,5297,20594,,,20594,,confirmed
5298,5298,20596,,,20596,,confirmed
5299,5299,20598,,,20598,,confirmed
5300,5300,,,,,NO_MAYC,confirmed
5301,5301,20602,,,20602,,confirmed
5302,5302,20604,20605,,"20604,20605",,confirmed
5303,5303,,,,,NO_MAYC,confirmed
5304,5304,20608,,,20608,,confirmed
5305,5305,20610,,,20610,,confirmed
5306,5306,20612,,,20612,,confirmed
5307,5307,20614,,,20614,,confirmed
5308,5308,20616,,,20616,,confirmed
5309,5309,,,,,NO_MAYC,confirmed
5310,5310,20620,,,20620,,confirmed
5311,5311,20622,20623,,"20622,20623",,confirmed
5312,5312,20624,20625,,"20624,20625",,confirmed
5313,5313,20626,,,20626,,confirmed
5314,5314,20628,20629,,"20628,20629",,confirmed
5315,5315,,,,,NO_MAYC,confirmed
5316,5316,,,,,NO_MAYC,confirmed
5317,5317,20634,,,20634,,confirmed
5318,5318,,,,,NO_MAYC,confirmed
5319,,20638,,,20638,NO_BAKC,confirmed
5320,5320,20640,,,20640,,confirmed
5321,5321,20642,20643,,"20642,20643",,confirmed
5322,5322,20644,,,20644,,confirmed
5323,5323,,,,,NO_MAYC,confirmed
5324,,20648,,,20648,NO_BAKC,confirmed
5325,5325,,,,,NO_MAYC,confirmed
5326,5326,20652,,,20652,,confirmed
5327,5327,20654,20655,,"20654,20655",,confirmed
5328,5328,,,,,NO_MAYC,confirmed
5329,5329,20658,20659,,"20658,20659",,confirmed
5330,5330,,,,,NO_MAYC,confirmed
5331,5331,,,,,NO_MAYC,confirmed
5332,5332,20664,,,20664,,confirmed
5333,5333,20666,,,20666,,confirmed
5334,5334,20668,,,20668,,confirmed
5335,,,,,,NO_MAYC; NO_BAKC,confirmed
5336,5336,,,,,NO_MAYC,confirmed
5337,5337,20674,,,20674,,confirmed
5338,5338,,,,,NO_MAYC,confirmed
5339,5339,20678,,,20678,,confirmed
5340,5340,,,,,NO_MAYC,confirmed
5341,5341,,,,,NO_MAYC,confirmed
5342,5342,20684,,,20684,,confirmed
5343,,,,,,NO_MAYC; NO_BAKC,confirmed
5344,5344,,,,,NO_MAYC,confirmed
5345,5345,20690,,,20690,,confirmed
5346,5346,20692,,,20692,,confirmed
5347,5347,20694,20695,,"20694,20695",,confirmed
5348,5348,,,,,NO_MAYC,confirmed
5349,5349,,,,,NO_MAYC,confirmed
5350,,20700,20701,,"20700,20701",NO_BAKC,confirmed
5351,5351,20702,,,20702,,confirmed
5352,5352,,,,,NO_MAYC,confirmed
5353,5353,20706,20707,,"20706,20707",,confirmed
5354,5354,20708,20709,,"20708,20709",,confirmed
5355,5355,20710,,,20710,,confirmed
5356,5356,20712,,,20712,,confirmed
5357,5357,,20715,,20715,,confirmed
5358,5358,20716,,,20716,,confirmed
5359,5359,20718,,,20718,,confirmed
5360,5360,,,,,NO_MAYC,confirmed
5361,5361,,,,,NO_MAYC,confirmed
5362,5362,20724,,,20724,,confirmed
5363,5363,20726,,,20726,,confirmed
5364,5364,,,,,NO_MAYC,confirmed
5365,5365,20730,,,20730,,confirmed
5366,5366,,,,,NO_MAYC,confirmed
5367,5367,20734,,,20734,,confirmed
5368,5368,20736,,,20736,,confirmed
5369,5369,,,,,NO_MAYC,confirmed
5370,5370,20740,,,20740,,confirmed
5371,5371,20742,,,20742,,confirmed
5372,5372,20744,,,20744,,confirmed
5373,5373,20746,,,20746,,confirmed
5374,5374,20748,20749,,"20748,20749",,confirmed
5375,5375,20750,20751,,"20750,20751",,confirmed
5376,5376,,,,,NO_MAYC,confirmed
5377,5377,20754,,,20754,,confirmed
5378,5378,20756,20757,,"20756,20757",,confirmed
5379,5379,20758,,,20758,,confirmed
5380,5380,,,,,NO_MAYC,confirmed
5381,5381,20762,,,20762,,confirmed
5382,5382,20764,,,20764,,confirmed
5383,5383,20766,20767,,"20766,20767",,confirmed
5384,5384,20768,,,20768,,confirmed
5385,5385,,,,,NO_MAYC,confirmed
5386,5386,20772,20773,,"20772,20773",,confirmed
5387,5387,20774,,,20774,,confirmed
5388,5388,20776,,,20776,,confirmed
5389,5389,20778,,,20778,,confirmed
5390,5390,20780,,,20780,,confirmed
5391,5391,20782,,,20782,,confirmed
5392,5392,20784,,,20784,,confirmed
5393,,20786,,,20786,NO_BAKC,confirmed
5394,5394,20788,20789,,"20788,20789",,confirmed
5395,5395,20790,,,20790,,confirmed
5396,5396,20792,,,20792,,confirmed
5397,5397,20794,,,20794,,confirmed
5398,5398,20796,,,20796,,confirmed
5399,5399,20798,,,20798,,confirmed
5400,,20800,,,20800,NO_BAKC,confirmed
5401,5401,20802,,,20802,,confirmed
5402,5402,,,,,NO_MAYC,confirmed
5403,5403,,20807,,20807,,confirmed
5404,5404,,,,,NO_MAYC,confirmed
5405,5405,,20811,,20811,,confirmed
5406,5406,20812,,,20812,,confirmed
5407,5407,20814,20815,,"20814,20815",,confirmed
5408,5408,20816,,,20816,,confirmed
5409,5409,20818,,,20818,,confirmed
5410,,,20821,,20821,NO_BAKC,confirmed
5411,5411,,,,,NO_MAYC,confirmed
5412,5412,20824,,,20824,,confirmed
5413,5413,,,,,NO_MAYC,confirmed
5414,5414,20828,,,20828,,confirmed
5415,5415,20830,,,20830,,confirmed
5416,5416,20832,,,20832,,confirmed
5417,5417,20834,,,20834,,confirmed
5418,5418,20836,20837,,"20836,20837",,confirmed
5419,5419,20838,,,20838,,confirmed
5420,5420,20840,,,20840,,confirmed
5421,5421,20842,,,20842,,confirmed
5422,5422,,20845,,20845,,confirmed
5423,5423,20846,,,20846,,confirmed
5424,,20848,,,20848,NO_BAKC,confirmed
5425,5425,20850,20851,,"20850,20851",,confirmed
5426,5426,,,,,NO_MAYC,confirmed
5427,,,,,,NO_MAYC; NO_BAKC,confirmed
5428,5428,20856,20857,,"20856,20857",,confirmed
5429,5429,20858,20859,,"20858,20859",,confirmed
5430,5430,20860,,,20860,,confirmed
5431,5431,20862,,,20862,,confirmed
5432,5432,,,,,NO_MAYC,confirmed
5433,5433,20866,,,20866,,confirmed
5434,5434,,,,,NO_MAYC,confirmed
5435,5435,,,,,NO_MAYC,confirmed
5436,5436,,,,,NO_MAYC,confirmed
5437,5437,,,,,NO_MAYC,confirmed
5438,5438,,,,,NO_MAYC,confirmed
5439,5439,20878,,,20878,,confirmed
5440,5440,20880,,,20880,,confirmed
5441,5441,20882,,,20882,,confirmed
5442,5442,20884,,,20884,,confirmed
5443,5443,20886,20887,,"20886,20887",,confirmed
5444,5444,20888,20889,,"20888,20889",,confirmed
5445,5445,20890,,,20890,,confirmed
5446,5446,,,,,NO_MAYC,confirmed
5447,5447,20894,20895,,"20894,20895",,confirmed
5448,5448,20896,,,20896,,confirmed
5449,5449,20898,20899,,"20898,20899",,confirmed
5450,5450,20900,,,20900,,confirmed
5451,5451,20902,,,20902,,confirmed
5452,5452,20904,20905,,"20904,20905",,confirmed
5453,5453,20906,,,20906,,confirmed
5454,5454,20908,,,20908,,confirmed
5455,5455,20910,20911,,"20910,20911",,confirmed
5456,5456,20912,20913,,"20912,20913",,confirmed
5457,5457,20914,,,20914,,confirmed
5458,5458,20916,,,20916,,confirmed
5459,5459,20918,,,20918,,confirmed
5460,5460,20920,,,20920,,confirmed
5461,5461,20922,,,20922,,confirmed
5462,5462,20924,,,20924,,confirmed
5463,5463,20926,,,20926,,confirmed
5464,5464,20928,,,20928,,confirmed
5465,5465,20930,,,20930,,confirmed
5466,5466,20932,,,20932,,confirmed
5467,5467,20934,20935,,"20934,20935",,confirmed
5468,5468,,,,,NO_MAYC,confirmed
5469,5469,20938,,,20938,,confirmed
5470,5470,,,,,NO_MAYC,confirmed
5471,5471,,,,,NO_MAYC,confirmed
5472,5472,20944,,,20944,,confirmed
5473,5473,,,,,NO_MAYC,confirmed
5474,5474,20948,,,20948,,confirmed
5475,5475,20950,,,20950,,confirmed
5476,5476,20952,,,20952,,confirmed
5477,5477,20954,20955,,"20954,20955",,confirmed
5478,5478,20956,,,20956,,confirmed
5479,5479,,,,,NO_MAYC,confirmed
5480,5480,20960,,,20960,,confirmed
5481,5481,20962,,,20962,,confirmed
5482,5482,,,,,NO_MAYC,confirmed
5483,5483,,,,,NO_MAYC,confirmed
5484,5484,20968,20969,,"20968,20969",,confirmed
5485,5485,,,,,NO_MAYC,confirmed
5486,5486,20972,20973,,"20972,20973",,confirmed
5487,5487,20974,,,20974,,confirmed
5488,,20976,,,20976,NO_BAKC,confirmed
5489,5489,20978,,,20978,,confirmed
5490,5490,20980,20981,,"20980,20981",,confirmed
5491,5491,,,,,NO_MAYC,confirmed
5492,5492,20984,,,20984,,confirmed
5493,5493,20986,,,20986,,confirmed
5494,5494,,,,,NO_MAYC,confirmed
5495,5495,20990,,,20990,,confirmed
5496,5496,20992,,,20992,,confirmed
5497,5497,20994,,,20994,,confirmed
5498,5498,20996,20997,,"20996,20997",,confirmed
5499,5499,20998,,,20998,,confirmed
5500,5500,21000,,,21000,,confirmed
5501,5501,21002,21003,,"21002,21003",,confirmed
5502,5502,21004,,,21004,,confirmed
5503,5503,21006,,,21006,,confirmed
5504,5504,21008,21009,,"21008,21009",,confirmed
5505,5505,21010,,,21010,,confirmed
5506,5506,21012,,,21012,,confirmed
5507,5507,,21015,,21015,,confirmed
5508,5508,21016,,,21016,,confirmed
5509,5509,,,,,NO_MAYC,confirmed
5510,5510,,,,,NO_MAYC,confirmed
5511,5511,21022,,,21022,,confirmed
5512,5512,21024,,,21024,,confirmed
5513,5513,21026,21027,,"21026,21027",,confirmed
5514,5514,21028,,,21028,,confirmed
5515,5515,21030,21031,,"21030,21031",,confirmed
5516,5516,,,,,NO_MAYC,confirmed
5517,5517,21034,,,21034,,confirmed
5518,5518,21036,,,21036,,confirmed
5519,5519,,21039,,21039,,confirmed
5520,5520,21040,,,21040,,confirmed
5521,5521,21042,,,21042,,confirmed
5522,5522,21044,21045,,"21044,21045",,confirmed
5523,5523,21046,,,21046,,confirmed
5524,5524,21048,,,21048,,confirmed
5525,5525,21050,21051,,"21050,21051",,confirmed
5526,5526,21052,21053,,"21052,21053",,confirmed
5527,5527,,,,,NO_MAYC,confirmed
5528,5528,,,,,NO_MAYC,confirmed
5529,5529,,,,,NO_MAYC,confirmed
5530,5530,21060,,,21060,,confirmed
5531,5531,,,,,NO_MAYC,confirmed
5532,5532,21064,,,21064,,confirmed
5533,5533,21066,21067,,"21066,21067",,confirmed
5534,5534,21068,,,21068,,confirmed
5535,5535,21070,,,21070,,confirmed
5536,5536,,,,,NO_MAYC,confirmed
5537,5537,21074,,,21074,,confirmed
5538,5538,21076,,,21076,,confirmed
5539,5539,,,,,NO_MAYC,confirmed
5540,5540,21080,,,21080,,confirmed
5541,5541,,,,,NO_MAYC,confirmed
5542,5542,21084,,,21084,,confirmed
5543,5543,21086,,,21086,,confirmed
5544,5544,21088,,,21088,,confirmed
5545,5545,,,,,NO_MAYC,confirmed
5546,5546,21092,21093,,"21092,21093",,confirmed
5547,5547,21094,,,21094,,confirmed
5548,5548,,,,,NO_MAYC,confirmed
5549,5549,21098,,,21098,,confirmed
5550,5550,21100,,,21100,,confirmed
5551,5551,,,,,NO_MAYC,confirmed
5552,5552,21104,,,21104,,confirmed
5553,5553,21106,,,21106,,confirmed
5554,5554,21108,,,21108,,confirmed
5555,5555,,,,,NO_MAYC,confirmed
5556,5556,21112,,,21112,,confirmed
5557,5557,,,,,NO_MAYC,confirmed
5558,5558,,,,,NO_MAYC,confirmed
5559,5559,21118,,,21118,,confirmed
5560,5560,21120,21121,,"21120,21121",,confirmed
5561,5561,21122,,,21122,,confirmed
5562,5562,21124,21125,,"21124,21125",,confirmed
5563,5563,21126,,,21126,,confirmed
5564,5564,21128,,,21128,,confirmed
5565,5565,21130,,,21130,,confirmed
5566,5566,21132,21133,,"21132,21133",,confirmed
5567,5567,21134,21135,,"21134,21135",,confirmed
5568,5568,21136,,,21136,,confirmed
5569,5569,,,,,NO_MAYC,confirmed
5570,5570,21140,,,21140,,confirmed
5571,5571,21142,21143,,"21142,21143",,confirmed
5572,5572,21144,21145,,"21144,21145",,confirmed
5573,5573,21146,,,21146,,confirmed
5574,5574,21148,,,21148,,confirmed
5575,5575,21150,,,21150,,confirmed
5576,5576,,,,,NO_MAYC,confirmed
5577,5577,,,,,NO_MAYC,confirmed
5578,5578,,21157,,21157,,confirmed
5579,5579,,,,,NO_MAYC,confirmed
5580,,,,,,NO_MAYC; NO_BAKC,confirmed
5581,5581,21162,,,21162,,confirmed
5582,5582,21164,,,21164,,confirmed
5583,5583,21166,,,21166,,confirmed
5584,5584,21168,,,21168,,confirmed
5585,5585,21170,,,21170,,confirmed
5586,5586,21172,21173,,"21172,21173",,confirmed
5587,5587,21174,,,21174,,confirmed
5588,5588,21176,,,21176,,confirmed
5589,5589,21178,21179,,"21178,21179",,confirmed
5590,5590,21180,,,21180,,confirmed
5591,5591,21182,21183,,"21182,21183",,confirmed
5592,5592,21184,,,21184,,confirmed
5593,5593,21186,,,21186,,confirmed
5594,5594,21188,21189,,"21188,21189",,confirmed
5595,5595,,,,,NO_MAYC,confirmed
5596,5596,,,,,NO_MAYC,confirmed
5597,5597,21194,21195,,"21194,21195",,confirmed
5598,5598,21196,,,21196,,confirmed
5599,5599,21198,21199,,"21198,21199",,confirmed
5600,5600,,,,,NO_MAYC,confirmed
5601,5601,,,,,NO_MAYC,confirmed
5602,5602,21204,,,21204,,confirmed
5603,5603,,,,,NO_MAYC,confirmed
5604,5604,21208,21209,,"21208,21209",,confirmed
5605,5605,21210,,,21210,,confirmed
5606,5606,21212,,,21212,,confirmed
5607,5607,21214,21215,,"21214,21215",,confirmed
5608,5608,,,,,NO_MAYC,confirmed
5609,5609,21218,,,21218,,confirmed
5610,5610,21220,,,21220,,confirmed
5611,5611,21222,,,21222,,confirmed
5612,5612,21224,,,21224,,confirmed
5613,5613,,,,,NO_MAYC,confirmed
5614,5614,,,,,NO_MAYC,confirmed
5615,5615,,,,,NO_MAYC,confirmed
5616,5616,,,,,NO_MAYC,confirmed
5617,5617,,,,,NO_MAYC,confirmed
5618,5618,21236,,,21236,,confirmed
5619,5619,,,,,NO_MAYC,confirmed
5620,5620,21240,21241,,"21240,21241",,confirmed
5621,,21242,21243,,"21242,21243",NO_BAKC,confirmed
5622,5622,,,,,NO_MAYC,confirmed
5623,5623,21246,,,21246,,confirmed
5624,5624,21248,,,21248,,confirmed
5625,5625,21250,,,21250,,confirmed
5626,5626,21252,,,21252,,confirmed
5627,5627,21254,,,21254,,confirmed
5628,5628,21256,,,21256,,confirmed
5629,5629,21258,,,21258,,confirmed
5630,5630,,,,,NO_MAYC,confirmed
5631,5631,21262,,,21262,,confirmed
5632,5632,21264,,,21264,,confirmed
5633,5633,21266,,,21266,,confirmed
5634,5634,21268,,,21268,,confirmed
5635,5635,21270,21271,,"21270,21271",,confirmed
5636,5636,21272,21273,,"21272,21273",,confirmed
5637,5637,21274,,,21274,,confirmed
5638,5638,,21277,,21277,,confirmed
5639,5639,21278,,,21278,,confirmed
5640,5640,21280,,,21280,,confirmed
5641,5641,21282,,,21282,,confirmed
5642,5642,21284,21285,,"21284,21285",,confirmed
5643,5643,21286,,,21286,,confirmed
5644,5644,21288,21289,,"21288,21289",,confirmed
5645,5645,,,,,NO_MAYC,confirmed
5646,5646,21292,,,21292,,confirmed
5647,5647,21294,21295,,"21294,21295",,confirmed
5648,5648,,,,,NO_MAYC,confirmed
5649,5649,,,,,NO_MAYC,confirmed
5650,5650,21300,,,21300,,confirmed
5651,5651,21302,21303,,"21302,21303",,confirmed
5652,5652,21304,,,21304,,confirmed
5653,5653,21306,,,21306,,confirmed
5654,5654,,,,,NO_MAYC,confirmed
5655,5655,21310,,,21310,,confirmed
5656,5656,,,,,NO_MAYC,confirmed
5657,5657,21314,21315,,"21314,21315",,confirmed
5658,5658,21316,21317,,"21316,21317",,confirmed
5659,5659,21318,,,21318,,confirmed
5660,5660,21320,,,21320,,confirmed
5661,5661,,,,,NO_MAYC,confirmed
5662,5662,21324,21325,,"21324,21325",,confirmed
5663,5663,,,,,NO_MAYC,confirmed
5664,5664,21328,,,21328,,confirmed
5665,5665,,,,,NO_MAYC,confirmed
5666,5666,,,,,NO_MAYC,confirmed
5667,5667,,,,,NO_MAYC,confirmed
5668,5668,21336,,,21336,,confirmed
5669,5669,21338,,,21338,,confirmed
5670,5670,21340,,,21340,,confirmed
5671,5671,,,,,NO_MAYC,confirmed
5672,5672,21344,21345,,"21344,21345",,confirmed
5673,5673,,,,,NO_MAYC,confirmed
5674,5674,,,,,NO_MAYC,confirmed
5675,5675,,,,,NO_MAYC,confirmed
5676,5676,21352,,,21352,,confirmed
5677,5677,21354,21355,,"21354,21355",,confirmed
5678,5678,,,,,NO_MAYC,confirmed
5679,5679,21358,,,21358,,confirmed
5680,5680,21360,,,21360,,confirmed
5681,5681,21362,21363,,"21362,21363",,confirmed
5682,5682,21364,,,21364,,confirmed
5683,5683,21366,,,21366,,confirmed
5684,5684,21368,,,21368,,confirmed
5685,,21370,21371,,"21370,21371",NO_BAKC,confirmed
5686,5686,21372,,,21372,,confirmed
5687,5687,21374,21375,,"21374,21375",,confirmed
5688,5688,21376,,,21376,,confirmed
5689,5689,21378,,,21378,,confirmed
5690,5690,21380,,,21380,,confirmed
5691,5691,21382,,,21382,,confirmed
5692,5692,21384,,,21384,,confirmed
5693,5693,21386,,,21386,,confirmed
5694,5694,,,,,NO_MAYC,confirmed
5695,5695,21390,,,21390,,confirmed
5696,5696,,,,,NO_MAYC,confirmed
5697,5697,21394,,,21394,,confirmed
5698,5698,,,,,NO_MAYC,confirmed
5699,5699,21398,21399,,"21398,21399",,confirmed
5700,5700,21400,,,21400,,confirmed
5701,5701,21402,,,21402,,confirmed
5702,5702,21404,,,21404,,confirmed
5703,5703,,,,,NO_MAYC,confirmed
5704,5704,21408,,,21408,,confirmed
5705,5705,21410,21411,,"21410,21411",,confirmed
5706,5706,,,,,NO_MAYC,confirmed
5707,5707,21414,,,21414,,confirmed
5708,5708,,,,,NO_MAYC,confirmed
5709,5709,,,,,NO_MAYC,confirmed
5710,5710,21420,,,21420,,confirmed
5711,5711,21422,21423,,"21422,21423",,confirmed
5712,5712,21424,21425,,"21424,21425",,confirmed
5713,5713,,,,,NO_MAYC,confirmed
5714,5714,21428,,,21428,,confirmed
5715,5715,,21431,,21431,,confirmed
5716,5716,21432,,,21432,,confirmed
5717,5717,21434,21435,,"21434,21435",,confirmed
5718,5718,21436,21437,,"21436,21437",,confirmed
5719,5719,21438,21439,,"21438,21439",,confirmed
5720,5720,21440,,,21440,,confirmed
5721,5721,21442,21443,,"21442,21443",,confirmed
5722,5722,21444,,,21444,,confirmed
5723,5723,21446,21447,,"21446,21447",,confirmed
5724,5724,21448,21449,,"21448,21449",,confirmed
5725,5725,21450,,,21450,,confirmed
5726,5726,,21453,,21453,,confirmed
5727,5727,21454,,,21454,,confirmed
5728,5728,21456,,,21456,,confirmed
5729,5729,21458,,,21458,,confirmed
5730,5730,21460,,,21460,,confirmed
5731,5731,,,,,NO_MAYC,confirmed
5732,5732,21464,,,21464,,confirmed
5733,5733,21466,21467,,"21466,21467",,confirmed
5734,5734,21468,,,21468,,confirmed
5735,5735,21470,,,21470,,confirmed
5736,5736,21472,21473,,"21472,21473",,confirmed
5737,5737,,,,,NO_MAYC,confirmed
5738,5738,21476,,,21476,,confirmed
5739,5739,21478,,,21478,,confirmed
5740,5740,,,,,NO_MAYC,confirmed
5741,5741,21482,,,21482,,confirmed
5742,5742,21484,21485,,"21484,21485",,confirmed
5743,5743,21486,,,21486,,confirmed
5744,,,,,,NO_MAYC; NO_BAKC,confirmed
5745,5745,21490,,,21490,,confirmed
5746,5746,,,,,NO_MAYC,confirmed
5747,5747,21494,21495,,"21494,21495",,confirmed
5748,5748,21496,21497,,"21496,21497",,confirmed
5749,5749,,,,,NO_MAYC,confirmed
5750,5750,21500,,,21500,,confirmed
5751,5751,,,,,NO_MAYC,confirmed
5752,5752,21504,,,21504,,confirmed
5753,5753,21506,,,21506,,confirmed
5754,5754,21508,,,21508,,confirmed
5755,5755,,,,,NO_MAYC,confirmed
5756,5756,21512,21513,,"21512,21513",,confirmed
5757,5757,21514,,,21514,,confirmed
5758,5758,,,,,NO_MAYC,confirmed
5759,5759,21518,,,21518,,confirmed
5760,5760,21520,21521,,"21520,21521",,confirmed
5761,5761,21522,,,21522,,confirmed
5762,5762,21524,21525,,"21524,21525",,confirmed
5763,5763,21526,,,21526,,confirmed
5764,5764,,,,,NO_MAYC,confirmed
5765,5765,,,,,NO_MAYC,confirmed
5766,5766,21532,,,21532,,confirmed
5767,5767,21534,,,21534,,confirmed
5768,5768,21536,,,21536,,confirmed
5769,5769,21538,,,21538,,confirmed
5770,5770,21540,,,21540,,confirmed
5771,5771,,,,,NO_MAYC,confirmed
5772,5772,21544,21545,,"21544,21545",,confirmed
5773,5773,21546,,,21546,,confirmed
5774,5774,21548,21549,,"21548,21549",,confirmed
5775,5775,,21551,,21551,,confirmed
5776,5776,21552,,,21552,,confirmed
5777,5777,,,,,NO_MAYC,confirmed
5778,5778,21556,21557,,"21556,21557",,confirmed
5779,5779,21558,,,21558,,confirmed
5780,5780,,,,,NO_MAYC,confirmed
5781,5781,,,,,NO_MAYC,confirmed
5782,,21564,,,21564,NO_BAKC,confirmed
5783,5783,,,,,NO_MAYC,confirmed
5784,5784,21568,,,21568,,confirmed
5785,5785,,,,,NO_MAYC,confirmed
5786,5786,21572,21573,,"21572,21573",,confirmed
5787,5787,21574,21575,,"21574,21575",,confirmed
5788,5788,21576,,,21576,,confirmed
5789,5789,21578,,,21578,,confirmed
5790,5790,,,,,NO_MAYC,confirmed
5791,5791,21582,,,21582,,confirmed
5792,5792,21584,,,21584,,confirmed
5793,5793,21586,,,21586,,confirmed
5794,5794,,,,,NO_MAYC,confirmed
5795,5795,21590,,,21590,,confirmed
5796,5796,21592,,,21592,,confirmed
5797,5797,,,,,NO_MAYC,confirmed
5798,5798,21596,,,21596,,confirmed
5799,5799,21598,,,21598,,confirmed
5800,5800,,,,,NO_MAYC,confirmed
5801,5801,21602,,,21602,,confirmed
5802,5802,21604,21605,,"21604,21605",,confirmed
5803,5803,,,,,NO_MAYC,confirmed
5804,5804,21608,,,21608,,confirmed
5805,5805,21610,,,21610,,confirmed
5806,5806,21612,,,21612,,confirmed
5807,5807,21614,,,21614,,confirmed
5808,5808,,,,,NO_MAYC,confirmed
5809,5809,,,,,NO_MAYC,confirmed
5810,5810,,,,,NO_MAYC,confirmed
5811,5811,21622,,,21622,,confirmed
5812,5812,,,,,NO_MAYC,confirmed
5813,,21626,,,21626,NO_BAKC,confirmed
5814,5814,21628,,,21628,,confirmed
5815,5815,21630,,,21630,,confirmed
5816,5816,,,,,NO_MAYC,confirmed
5817,5817,,,,,NO_MAYC,confirmed
5818,5818,,,,,NO_MAYC,confirmed
5819,5819,21638,21639,,"21638,21639",,confirmed
5820,5820,21640,,,21640,,confirmed
5821,,,21643,,21643,NO_BAKC,confirmed
5822,5822,21644,21645,,"21644,21645",,confirmed
5823,5823,21646,,,21646,,confirmed
5824,5824,21648,,,21648,,confirmed
5825,5825,,,,,NO_MAYC,confirmed
5826,5826,21652,,,21652,,confirmed
5827,5827,21654,,,21654,,confirmed
5828,5828,21656,,,21656,,confirmed
5829,5829,21658,,,21658,,confirmed
5830,5830,21660,,,21660,,confirmed
5831,5831,21662,,,21662,,confirmed
5832,5832,21664,,,21664,,confirmed
5833,5833,,,,,NO_MAYC,confirmed
5834,5834,,,,,NO_MAYC,confirmed
5835,5835,,,,,NO_MAYC,confirmed
5836,5836,21672,,,21672,,confirmed
5837,5837,21674,,,21674,,confirmed
5838,5838,21676,,,21676,,confirmed
5839,5839,21678,,,21678,,confirmed
5840,5840,21680,21681,30006,"21680,21681,30006",,confirmed
5841,5841,21682,,,21682,,confirmed
5842,5842,21684,21685,,"21684,21685",,confirmed
5843,5843,21686,21687,,"21686,21687",,confirmed
5844,5844,21688,21689,,"21688,21689",,confirmed
5845,5845,21690,,,21690,,confirmed
5846,5846,21692,,,21692,,confirmed
5847,5847,21694,21695,,"21694,21695",,confirmed
5848,5848,21696,,,21696,,confirmed
5849,5849,21698,,,21698,,confirmed
5850,5850,21700,,,21700,,confirmed
5851,5851,21702,21703,,"21702,21703",,confirmed
5852,5852,21704,,,21704,,confirmed
5853,5853,21706,,,21706,,confirmed
5854,,21708,,,21708,NO_BAKC,confirmed
5855,5855,21710,,,21710,,confirmed
5856,5856,,,,,NO_MAYC,confirmed
5857,5857,21714,21715,,"21714,21715",,confirmed
5858,5858,21716,,,21716,,confirmed
5859,5859,,,,,NO_MAYC,confirmed
5860,5860,21720,,,21720,,confirmed
5861,5861,21722,21723,,"21722,21723",,confirmed
5862,5862,21724,,,21724,,confirmed
5863,5863,21726,21727,,"21726,21727",,confirmed
5864,5864,,,,,NO_MAYC,confirmed
5865,5865,,,,,NO_MAYC,confirmed
5866,5866,,,,,NO_MAYC,confirmed
5867,5867,21734,,,21734,,confirmed
5868,5868,21736,,,21736,,confirmed
5869,5869,21738,21739,,"21738,21739",,confirmed
5870,5870,,,,,NO_MAYC,confirmed
5871,5871,21742,21743,,"21742,21743",,confirmed
5872,5872,21744,21745,,"21744,21745",,confirmed
5873,5873,,,,,NO_MAYC,confirmed
5874,,21748,,,21748,NO_BAKC,confirmed
5875,,21750,21751,,"21750,21751",NO_BAKC,confirmed
5876,,21752,21753,,"21752,21753",NO_BAKC,confirmed
5877,5877,21754,,,21754,,confirmed
5878,5878,21756,,,21756,,confirmed
5879,5879,21758,,,21758,,confirmed
5880,5880,21760,,,21760,,confirmed
5881,5881,21762,,,21762,,confirmed
5882,5882,21764,,,21764,,confirmed
5883,5883,,,,,NO_MAYC,confirmed
5884,5884,,,,,NO_MAYC,confirmed
5885,5885,,,,,NO_MAYC,confirmed
5886,5886,,,,,NO_MAYC,confirmed
5887,5887,21774,,,21774,,confirmed
5888,5888,21776,21777,,"21776,21777",,confirmed
5889,5889,21778,,,21778,,confirmed
5890,5890,,,,,NO_MAYC,confirmed
5891,5891,21782,,,21782,,confirmed
5892,5892,,,,,NO_MAYC,confirmed
5893,5893,,21787,,21787,,confirmed
5894,5894,,,,,NO_MAYC,confirmed
5895,5895,21790,21791,,"21790,21791",,confirmed
5896,5896,,,,,NO_MAYC,confirmed
5897,5897,21794,,,21794,,confirmed
5898,5898,21796,,,21796,,confirmed
5899,5899,,21799,,21799,,confirmed
5900,5900,21800,,,21800,,confirmed
5901,5901,21802,,,21802,,confirmed
5902,5902,21804,,,21804,,confirmed
5903,5903,21806,,,21806,,confirmed
5904,5904,21808,21809,,"21808,21809",,confirmed
5905,5905,21810,21811,,"21810,21811",,confirmed
5906,5906,21812,,,21812,,confirmed
5907,5907,21814,21815,,"21814,21815",,confirmed
5908,5908,21816,,,21816,,confirmed
5909,5909,,,,,NO_MAYC,confirmed
5910,5910,21820,,,21820,,confirmed
5911,5911,21822,21823,,"21822,21823",,confirmed
5912,5912,21824,,,21824,,confirmed
5913,5913,21826,,,21826,,confirmed
5914,5914,21828,,,21828,,confirmed
5915,5915,21830,,,21830,,confirmed
5916,5916,,,,,NO_MAYC,confirmed
5917,5917,21834,,,21834,,confirmed
5918,5918,,,,,NO_MAYC,confirmed
5919,5919,21838,,,21838,,confirmed
5920,5920,21840,,,21840,,confirmed
5921,5921,21842,,,21842,,confirmed
